record_id,area,disease,date,cases
REC_00495,Kalyani Nagar,Dengue,2026-02-02,2
REC_00496,Hingne Khurd,Dengue,2026-02-20,4
REC_00497,Wakad,Diarrhea,2026-02-11,6
REC_00498,Shivajinagar,Cholera,2025-12-20,5
REC_00499,Wakad,Dengue,2026-01-29,2
REC_00500,Kalyani Nagar,Diarrhea,2026-02-14,3
REC_00501,Baner,Diarrhea,2026-01-23,4
REC_00502,Baner,Dengue,2025-12-23,2
REC_00503,Koregaon Park,Cholera,2025-12-22,4
REC_00504,Kalyani Nagar,Diarrhea,2026-02-24,1
REC_00505,Shivajinagar,Malaria,2025-12-10,0
REC_00506,Koregaon Park,Diarrhea,2026-01-15,3
REC_00507,Hingne Khurd,Dengue,2025-12-01,4
REC_00508,Koregaon Park,Diarrhea,2026-02-07,1
REC_00509,Kothrud,Dengue,2026-01-21,5
REC_00510,Shivajinagar,Typhoid,2025-12-10,2
REC_00511,Kothrud,Diarrhea,2025-12-14,1
REC_00512,Kalyani Nagar,Diarrhea,2026-02-10,2
REC_00513,Viman Nagar,Dengue,2025-12-11,4
REC_00514,Kothrud,Diarrhea,2026-01-04,2
REC_00515,Hingne Khurd,Diarrhea,2025-12-22,0
REC_00516,Koregaon Park,Diarrhea,2025-12-26,1
REC_00517,Viman Nagar,Diarrhea,2026-02-25,2
REC_00518,Koregaon Park,Diarrhea,2025-12-13,5
REC_00519,Kothrud,Typhoid,2026-01-22,3
REC_00520,Koregaon Park,Diarrhea,2025-12-26,4
REC_00521,Kalyani Nagar,Typhoid,2025-12-20,2
REC_00522,Viman Nagar,Typhoid,2026-01-17,3
REC_00523,Kalyani Nagar,Diarrhea,2026-01-30,1
REC_00524,Kothrud,Dengue,2026-02-14,0
REC_00525,Kalyani Nagar,Diarrhea,2026-02-09,0
REC_00526,Hingne Khurd,Typhoid,2026-01-12,3
REC_00527,Kothrud,Dengue,2026-01-12,1
REC_00528,Kothrud,Diarrhea,2026-01-29,4
REC_00529,Kothrud,Typhoid,2026-01-10,1
REC_00530,Shivajinagar,Malaria,2025-12-22,4
REC_00531,Koregaon Park,Diarrhea,2026-02-10,2
REC_00532,Shivajinagar,Dengue,2025-11-30,1
REC_00533,Shivajinagar,Dengue,2026-01-04,1
REC_00534,Hingne Khurd,Diarrhea,2026-01-23,3
REC_00535,Viman Nagar,Dengue,2025-12-15,1
REC_00536,Koregaon Park,Dengue,2026-02-26,4
REC_00537,Kalyani Nagar,Typhoid,2025-12-17,3
REC_00538,Baner,Malaria,2026-01-06,5
REC_00539,Kothrud,Cholera,2026-02-04,1
REC_00540,Kalyani Nagar,Cholera,2025-12-19,5
REC_00541,Kothrud,Dengue,2025-12-18,3
REC_00542,Hingne Khurd,Dengue,2025-12-12,5
REC_00543,Kothrud,Diarrhea,2025-12-16,2
REC_00544,Shivajinagar,Diarrhea,2026-02-15,6
REC_00545,Koregaon Park,Dengue,2025-12-29,2
REC_00546,Baner,Diarrhea,2026-02-23,3
REC_00547,Wakad,Dengue,2026-01-11,2
REC_00548,Kothrud,Typhoid,2026-01-16,5
REC_00549,Kalyani Nagar,Dengue,2026-01-11,2
REC_00550,Shivajinagar,Dengue,2026-02-03,3
REC_00551,Wakad,Dengue,2026-01-21,4
REC_00552,Baner,Cholera,2026-02-09,5
REC_00553,Wakad,Diarrhea,2026-02-15,1
REC_00554,Shivajinagar,Typhoid,2026-01-02,4
REC_00555,Koregaon Park,Malaria,2026-02-14,3
REC_00556,Koregaon Park,Malaria,2026-02-11,7
REC_00557,Viman Nagar,Dengue,2026-02-09,3
REC_00558,Koregaon Park,Diarrhea,2026-02-08,4
REC_00559,Viman Nagar,Diarrhea,2025-12-12,3
REC_00560,Wakad,Diarrhea,2026-02-27,6
REC_00561,Hingne Khurd,Dengue,2026-01-24,3
REC_00562,Kalyani Nagar,Cholera,2026-01-27,1
REC_00563,Kalyani Nagar,Dengue,2025-12-31,2
REC_00564,Wakad,Cholera,2026-02-20,3
REC_00565,Kothrud,Dengue,2026-02-16,1
REC_00566,Kothrud,Diarrhea,2026-01-22,4
REC_00567,Koregaon Park,Malaria,2025-12-01,2
REC_00568,Kalyani Nagar,Diarrhea,2026-01-05,2
REC_00569,Kalyani Nagar,Diarrhea,2026-02-20,4
REC_00570,Viman Nagar,Diarrhea,2026-01-01,2
REC_00571,Hingne Khurd,Diarrhea,2025-11-30,2
REC_00572,Shivajinagar,Diarrhea,2025-12-27,3
REC_00573,Kothrud,Diarrhea,2025-12-16,1
REC_00574,Kalyani Nagar,Typhoid,2026-01-25,0
REC_00575,Viman Nagar,Dengue,2026-02-07,7
REC_00576,Baner,Diarrhea,2026-01-20,4
REC_00577,Viman Nagar,Diarrhea,2026-01-12,5
REC_00578,Kothrud,Malaria,2026-02-21,3
REC_00579,Kothrud,Diarrhea,2026-01-15,3
REC_00580,Viman Nagar,Malaria,2025-12-12,0
REC_00581,Shivajinagar,Dengue,2026-02-13,1
REC_00582,Wakad,Dengue,2025-12-29,1
REC_00583,Kothrud,Dengue,2026-02-22,6
REC_00584,Viman Nagar,Diarrhea,2026-02-03,4
REC_00585,Kalyani Nagar,Diarrhea,2026-01-21,2
REC_00586,Viman Nagar,Cholera,2025-12-17,3
REC_00587,Hingne Khurd,Diarrhea,2025-12-27,4
REC_00588,Wakad,Dengue,2025-12-03,4
REC_00589,Baner,Typhoid,2026-01-10,1
REC_00590,Shivajinagar,Typhoid,2025-12-05,3
REC_00591,Koregaon Park,Diarrhea,2025-12-08,3
REC_00592,Baner,Diarrhea,2025-12-19,6
REC_00593,Wakad,Cholera,2026-01-06,1
REC_00594,Wakad,Diarrhea,2026-02-05,2
REC_00595,Wakad,Cholera,2026-01-18,3
REC_00596,Baner,Dengue,2026-01-28,2
REC_00597,Kalyani Nagar,Dengue,2025-12-12,5
REC_00598,Wakad,Diarrhea,2026-01-10,3
REC_00599,Viman Nagar,Diarrhea,2026-02-05,1
REC_00600,Baner,Typhoid,2025-12-24,3
REC_00601,Koregaon Park,Cholera,2025-12-30,2
REC_00602,Wakad,Malaria,2025-12-11,3
REC_00603,Viman Nagar,Dengue,2026-02-01,2
REC_00604,Kalyani Nagar,Typhoid,2026-02-16,4
REC_00605,Hingne Khurd,Diarrhea,2026-01-29,2
REC_00606,Kalyani Nagar,Dengue,2026-01-21,2
REC_00607,Koregaon Park,Diarrhea,2025-12-25,5
REC_00608,Wakad,Diarrhea,2026-01-29,3
REC_00609,Koregaon Park,Diarrhea,2025-12-09,1
REC_00610,Baner,Diarrhea,2025-12-11,4
REC_00611,Kothrud,Malaria,2025-12-21,3
REC_00612,Wakad,Cholera,2026-01-21,3
REC_00613,Kothrud,Diarrhea,2025-12-20,1
REC_00614,Viman Nagar,Diarrhea,2026-01-03,3
REC_00615,Hingne Khurd,Dengue,2026-02-08,5
REC_00616,Shivajinagar,Diarrhea,2026-02-19,2
REC_00617,Koregaon Park,Dengue,2025-12-26,0
REC_00618,Kalyani Nagar,Dengue,2026-01-28,3
REC_00619,Hingne Khurd,Diarrhea,2026-01-15,4
REC_00620,Wakad,Dengue,2026-02-03,3
REC_00621,Kothrud,Diarrhea,2025-12-14,3
REC_00622,Kalyani Nagar,Dengue,2025-12-23,5
REC_00623,Kothrud,Diarrhea,2026-02-21,2
REC_00624,Baner,Dengue,2025-12-09,2
REC_00625,Kothrud,Dengue,2026-02-25,2
REC_00626,Baner,Dengue,2025-12-23,3
REC_00627,Viman Nagar,Cholera,2026-02-25,2
REC_00628,Kalyani Nagar,Typhoid,2026-01-25,4
REC_00629,Kalyani Nagar,Dengue,2026-01-02,3
REC_00630,Shivajinagar,Diarrhea,2026-01-09,1
REC_00631,Wakad,Diarrhea,2026-01-08,3
REC_00632,Baner,Cholera,2025-12-10,5
REC_00633,Shivajinagar,Malaria,2026-02-27,5
REC_00634,Kothrud,Diarrhea,2025-11-30,3
REC_00635,Kothrud,Dengue,2025-12-29,4
REC_00636,Shivajinagar,Malaria,2026-01-11,5
REC_00637,Kalyani Nagar,Cholera,2026-02-19,3
REC_00638,Kothrud,Diarrhea,2025-12-25,3
REC_00639,Koregaon Park,Dengue,2026-01-21,0
REC_00640,Viman Nagar,Dengue,2026-01-15,4
REC_00641,Viman Nagar,Diarrhea,2025-12-08,3
REC_00642,Koregaon Park,Diarrhea,2025-12-08,3
REC_00643,Shivajinagar,Malaria,2025-11-30,1
REC_00644,Koregaon Park,Cholera,2026-02-08,1
REC_00645,Baner,Dengue,2026-01-12,3
REC_00646,Baner,Malaria,2026-01-27,3
REC_00647,Shivajinagar,Cholera,2026-01-24,1
REC_00648,Koregaon Park,Malaria,2026-01-19,5
REC_00649,Baner,Dengue,2025-12-15,3
REC_00650,Kalyani Nagar,Diarrhea,2026-01-06,2
REC_00651,Koregaon Park,Typhoid,2025-12-10,2
REC_00652,Kalyani Nagar,Dengue,2025-12-24,6
REC_00653,Baner,Cholera,2026-02-20,3
REC_00654,Viman Nagar,Diarrhea,2026-02-19,1
REC_00655,Baner,Dengue,2026-01-27,3
REC_00656,Kalyani Nagar,Diarrhea,2025-12-28,0
REC_00657,Hingne Khurd,Malaria,2026-02-17,3
REC_00658,Wakad,Diarrhea,2026-01-08,3
REC_00659,Kothrud,Diarrhea,2025-12-07,3
REC_00660,Koregaon Park,Cholera,2025-12-05,1
REC_00661,Hingne Khurd,Dengue,2026-01-13,5
REC_00662,Baner,Diarrhea,2026-01-21,10
REC_00663,Viman Nagar,Diarrhea,2025-12-20,0
REC_00664,Shivajinagar,Malaria,2026-01-25,3
REC_00665,Baner,Malaria,2026-02-13,5
REC_00666,Viman Nagar,Dengue,2025-12-05,4
REC_00667,Wakad,Diarrhea,2026-01-31,5
REC_00668,Baner,Diarrhea,2025-12-05,5
REC_00669,Kalyani Nagar,Dengue,2026-01-21,0
REC_00670,Shivajinagar,Typhoid,2025-12-03,3
REC_00671,Viman Nagar,Typhoid,2025-12-08,2
REC_00672,Viman Nagar,Diarrhea,2026-02-06,4
REC_00673,Viman Nagar,Dengue,2026-02-11,1
REC_00674,Wakad,Diarrhea,2026-02-09,1
REC_00675,Baner,Dengue,2026-02-24,0
REC_00676,Wakad,Dengue,2025-12-03,4
REC_00677,Koregaon Park,Diarrhea,2026-01-26,4
REC_00678,Kothrud,Dengue,2026-01-05,2
REC_00679,Kothrud,Dengue,2026-02-08,1
REC_00680,Koregaon Park,Dengue,2025-12-05,1
REC_00681,Baner,Dengue,2026-01-19,2
REC_00682,Kalyani Nagar,Dengue,2026-02-16,3
REC_00683,Wakad,Cholera,2026-01-18,0
REC_00684,Shivajinagar,Dengue,2025-12-13,5
REC_00685,Viman Nagar,Dengue,2025-12-10,3
REC_00686,Viman Nagar,Dengue,2025-12-09,3
REC_00687,Baner,Cholera,2026-01-29,1
REC_00688,Kalyani Nagar,Diarrhea,2026-02-18,1
REC_00689,Kothrud,Malaria,2025-12-12,0
REC_00690,Kothrud,Typhoid,2026-01-02,4
REC_00691,Viman Nagar,Malaria,2026-01-28,3
REC_00692,Baner,Malaria,2026-01-19,2
REC_00693,Wakad,Dengue,2025-12-04,2
REC_00694,Kothrud,Malaria,2026-02-11,4
REC_00695,Wakad,Malaria,2025-12-31,4
REC_00696,Kalyani Nagar,Diarrhea,2025-12-11,0
REC_00697,Kothrud,Dengue,2026-01-20,0
REC_00698,Kothrud,Diarrhea,2025-12-12,6
REC_00699,Hingne Khurd,Dengue,2026-02-22,6
REC_00700,Kothrud,Dengue,2026-01-22,3
REC_00701,Koregaon Park,Diarrhea,2026-01-22,0
REC_00702,Shivajinagar,Cholera,2026-01-09,5
REC_00703,Koregaon Park,Malaria,2026-01-16,5
REC_00704,Baner,Diarrhea,2026-01-19,3
REC_00705,Baner,Dengue,2026-01-15,6
REC_00706,Wakad,Dengue,2026-01-18,2
REC_00707,Koregaon Park,Dengue,2026-02-13,4
REC_00708,Koregaon Park,Malaria,2026-01-14,3
REC_00709,Koregaon Park,Dengue,2026-01-06,0
REC_00710,Kalyani Nagar,Dengue,2025-12-12,4
REC_00711,Kothrud,Diarrhea,2026-02-13,4
REC_00712,Shivajinagar,Dengue,2025-12-21,1
REC_00713,Wakad,Diarrhea,2025-12-01,2
REC_00714,Koregaon Park,Malaria,2026-02-14,5
REC_00715,Koregaon Park,Diarrhea,2025-12-12,6
REC_00716,Hingne Khurd,Diarrhea,2026-01-25,3
REC_00717,Wakad,Malaria,2026-01-02,4
REC_00718,Koregaon Park,Dengue,2025-12-18,3
REC_00719,Wakad,Diarrhea,2025-12-08,2
REC_00720,Kothrud,Typhoid,2026-01-01,2
REC_00721,Hingne Khurd,Dengue,2025-12-26,3
REC_00722,Wakad,Dengue,2026-01-13,0
REC_00723,Shivajinagar,Typhoid,2025-12-01,2
REC_00724,Shivajinagar,Malaria,2026-02-16,4
REC_00725,Baner,Diarrhea,2026-02-20,1
REC_00726,Hingne Khurd,Malaria,2026-01-25,4
REC_00727,Hingne Khurd,Dengue,2026-01-25,4
REC_00728,Baner,Diarrhea,2025-12-15,3
REC_00729,Wakad,Diarrhea,2026-02-16,5
REC_00730,Hingne Khurd,Dengue,2025-12-05,5
REC_00731,Shivajinagar,Diarrhea,2025-12-13,3
REC_00732,Shivajinagar,Diarrhea,2025-12-26,2
REC_00733,Koregaon Park,Diarrhea,2026-01-06,4
REC_00734,Kothrud,Dengue,2025-12-18,1
REC_00735,Hingne Khurd,Diarrhea,2026-01-05,4
REC_00736,Wakad,Diarrhea,2025-12-03,3
REC_00737,Baner,Diarrhea,2026-01-26,3
REC_00738,Baner,Diarrhea,2026-02-27,3
REC_00739,Wakad,Dengue,2025-12-08,4
REC_00740,Kalyani Nagar,Diarrhea,2026-01-08,4
REC_00741,Viman Nagar,Diarrhea,2025-12-14,4
REC_00742,Kothrud,Dengue,2025-12-03,0
REC_00743,Baner,Diarrhea,2026-02-27,2
REC_00744,Hingne Khurd,Malaria,2026-01-20,4
REC_00745,Kothrud,Diarrhea,2025-12-17,5
REC_00746,Hingne Khurd,Dengue,2026-01-21,8
REC_00747,Kalyani Nagar,Diarrhea,2026-01-27,4
REC_00748,Shivajinagar,Cholera,2026-01-22,2
REC_00749,Kothrud,Diarrhea,2026-01-09,3
REC_00750,Koregaon Park,Cholera,2026-01-28,4
REC_00751,Baner,Cholera,2026-02-25,1
REC_00752,Kothrud,Dengue,2025-12-03,2
REC_00753,Kothrud,Diarrhea,2026-02-22,5
REC_00754,Kothrud,Diarrhea,2026-01-07,4
REC_00755,Viman Nagar,Typhoid,2025-12-06,5
REC_00756,Kothrud,Dengue,2025-12-22,3
REC_00757,Hingne Khurd,Cholera,2026-02-22,3
REC_00758,Shivajinagar,Diarrhea,2026-01-31,3
REC_00759,Kalyani Nagar,Diarrhea,2026-02-02,5
REC_00760,Wakad,Dengue,2026-01-09,5
REC_00761,Kothrud,Dengue,2026-02-26,6
REC_00762,Baner,Diarrhea,2026-01-12,4
REC_00763,Kothrud,Dengue,2026-01-13,3
REC_00764,Baner,Typhoid,2026-02-06,6
REC_00765,Hingne Khurd,Dengue,2026-01-19,1
REC_00766,Baner,Diarrhea,2026-02-02,3
REC_00767,Koregaon Park,Malaria,2026-01-22,1
REC_00768,Wakad,Diarrhea,2026-01-24,2
REC_00769,Shivajinagar,Diarrhea,2026-02-19,3
REC_00770,Baner,Malaria,2026-02-09,1
REC_00771,Baner,Dengue,2026-02-27,5
REC_00772,Shivajinagar,Dengue,2026-01-08,2
REC_00773,Wakad,Diarrhea,2026-01-26,3
REC_00774,Kothrud,Diarrhea,2025-12-14,1
REC_00775,Baner,Diarrhea,2025-12-18,3
REC_00776,Shivajinagar,Diarrhea,2025-12-09,2
REC_00777,Koregaon Park,Diarrhea,2026-02-25,2
REC_00778,Koregaon Park,Malaria,2025-12-15,4
REC_00779,Hingne Khurd,Dengue,2026-01-11,2
REC_00780,Shivajinagar,Malaria,2025-12-30,5
REC_00781,Hingne Khurd,Cholera,2025-12-15,2
REC_00782,Koregaon Park,Typhoid,2026-02-17,3
REC_00783,Wakad,Malaria,2025-12-27,2
REC_00784,Kothrud,Diarrhea,2026-01-30,2
REC_00785,Shivajinagar,Typhoid,2025-12-19,2
REC_00786,Kalyani Nagar,Diarrhea,2026-01-03,2
REC_00787,Koregaon Park,Dengue,2026-01-27,6
REC_00788,Koregaon Park,Dengue,2025-12-08,2
REC_00789,Kalyani Nagar,Diarrhea,2025-12-09,4
REC_00790,Viman Nagar,Cholera,2026-01-13,2
REC_00791,Koregaon Park,Diarrhea,2026-02-19,0
REC_00792,Baner,Dengue,2025-12-14,6
REC_00793,Wakad,Dengue,2025-12-29,2
REC_00794,Shivajinagar,Diarrhea,2026-01-16,2
REC_00795,Kalyani Nagar,Typhoid,2026-01-08,1
REC_00796,Baner,Diarrhea,2026-02-20,3
REC_00797,Kalyani Nagar,Diarrhea,2026-02-11,5
REC_00798,Shivajinagar,Dengue,2026-01-12,3
REC_00799,Hingne Khurd,Typhoid,2026-01-14,1
REC_00800,Shivajinagar,Diarrhea,2025-12-05,0
REC_00801,Viman Nagar,Dengue,2025-12-23,1
REC_00802,Shivajinagar,Diarrhea,2026-02-10,3
REC_00803,Shivajinagar,Dengue,2025-12-06,3
REC_00804,Viman Nagar,Dengue,2025-12-05,3
REC_00805,Wakad,Dengue,2026-01-01,1
REC_00806,Koregaon Park,Dengue,2026-02-22,4
REC_00807,Shivajinagar,Malaria,2026-01-06,1
REC_00808,Viman Nagar,Diarrhea,2026-01-12,2
REC_00809,Baner,Diarrhea,2025-12-16,7
REC_00810,Hingne Khurd,Diarrhea,2025-12-30,0
REC_00811,Hingne Khurd,Dengue,2026-01-05,1
REC_00812,Shivajinagar,Dengue,2025-12-10,1
REC_00813,Wakad,Diarrhea,2025-12-04,3
REC_00814,Wakad,Malaria,2026-02-01,3
REC_00815,Baner,Dengue,2026-02-13,2
REC_00816,Shivajinagar,Typhoid,2025-12-02,4
REC_00817,Hingne Khurd,Diarrhea,2026-01-24,3
REC_00818,Wakad,Typhoid,2026-01-31,1
REC_00819,Shivajinagar,Diarrhea,2026-01-06,2
REC_00820,Kalyani Nagar,Dengue,2026-01-22,3
REC_00821,Wakad,Diarrhea,2025-12-01,3
REC_00822,Viman Nagar,Dengue,2026-02-27,4
REC_00823,Kalyani Nagar,Diarrhea,2025-12-01,5
REC_00824,Koregaon Park,Dengue,2025-12-11,3
REC_00825,Wakad,Typhoid,2026-01-08,4
REC_00826,Hingne Khurd,Dengue,2025-12-01,2
REC_00827,Kothrud,Cholera,2026-02-17,5
REC_00828,Kalyani Nagar,Typhoid,2026-01-25,1
REC_00829,Koregaon Park,Diarrhea,2026-01-15,4
REC_00830,Baner,Diarrhea,2026-01-04,2
REC_00831,Baner,Diarrhea,2025-12-03,4
REC_00832,Hingne Khurd,Typhoid,2026-02-12,2
REC_00833,Wakad,Diarrhea,2025-12-23,4
REC_00834,Shivajinagar,Diarrhea,2026-02-19,2
REC_00835,Wakad,Diarrhea,2026-01-30,2
REC_00836,Hingne Khurd,Cholera,2025-12-01,5
REC_00837,Baner,Diarrhea,2025-12-14,1
REC_00838,Wakad,Diarrhea,2026-02-12,3
REC_00839,Baner,Diarrhea,2026-01-17,5
REC_00840,Kalyani Nagar,Typhoid,2026-02-24,2
REC_00841,Koregaon Park,Diarrhea,2026-01-03,4
REC_00842,Shivajinagar,Dengue,2026-01-15,2
REC_00843,Kalyani Nagar,Diarrhea,2025-12-23,2
REC_00844,Baner,Cholera,2026-02-20,1
REC_00845,Baner,Diarrhea,2026-01-28,6
REC_00846,Kothrud,Typhoid,2026-02-14,2
REC_00847,Kothrud,Dengue,2026-01-16,3
REC_00848,Kalyani Nagar,Diarrhea,2025-12-22,4
REC_00849,Viman Nagar,Diarrhea,2025-12-11,3
REC_00850,Kalyani Nagar,Typhoid,2026-01-09,3
REC_00851,Kothrud,Dengue,2025-12-28,3
REC_00852,Baner,Typhoid,2026-02-07,4
REC_00853,Hingne Khurd,Diarrhea,2026-01-19,4
REC_00854,Kalyani Nagar,Dengue,2025-12-22,3
REC_00855,Baner,Malaria,2025-12-30,6
REC_00856,Hingne Khurd,Dengue,2025-12-20,3
REC_00857,Hingne Khurd,Diarrhea,2025-12-23,2
REC_00858,Kothrud,Dengue,2026-02-09,2
REC_00859,Kalyani Nagar,Dengue,2025-12-08,2
REC_00860,Wakad,Typhoid,2025-12-21,5
REC_00861,Shivajinagar,Dengue,2025-12-03,5
REC_00862,Kothrud,Dengue,2026-02-14,1
REC_00863,Kothrud,Diarrhea,2025-12-02,1
REC_00864,Wakad,Diarrhea,2025-12-27,1
REC_00865,Shivajinagar,Diarrhea,2026-02-27,5
REC_00866,Baner,Diarrhea,2025-12-14,3
REC_00867,Viman Nagar,Diarrhea,2025-12-07,4
REC_00868,Kalyani Nagar,Diarrhea,2026-01-16,1
REC_00869,Viman Nagar,Dengue,2026-02-25,3
REC_00870,Baner,Dengue,2026-01-20,4
REC_00871,Koregaon Park,Diarrhea,2026-01-23,0
REC_00872,Kothrud,Malaria,2026-01-05,4
REC_00873,Shivajinagar,Diarrhea,2025-12-03,3
REC_00874,Kothrud,Diarrhea,2026-01-23,4
REC_00875,Hingne Khurd,Malaria,2025-12-11,3
REC_00876,Kothrud,Dengue,2025-12-18,1
REC_00877,Kothrud,Dengue,2026-02-16,2
REC_00878,Baner,Diarrhea,2026-01-25,3
REC_00879,Baner,Diarrhea,2026-01-05,1
REC_00880,Baner,Diarrhea,2026-02-13,2
REC_00881,Viman Nagar,Dengue,2026-02-20,4
REC_00882,Hingne Khurd,Diarrhea,2025-12-06,5
REC_00883,Koregaon Park,Typhoid,2026-01-23,3
REC_00884,Koregaon Park,Dengue,2025-12-27,1
REC_00885,Baner,Diarrhea,2026-01-05,5
REC_00886,Shivajinagar,Cholera,2026-02-21,4
REC_00887,Viman Nagar,Malaria,2026-01-29,5
REC_00888,Wakad,Diarrhea,2026-02-12,3
REC_00889,Shivajinagar,Dengue,2026-01-07,4
REC_00890,Kalyani Nagar,Diarrhea,2025-12-22,3
REC_00891,Kalyani Nagar,Dengue,2026-01-20,2
REC_00892,Shivajinagar,Cholera,2026-02-21,1
REC_00893,Baner,Diarrhea,2026-02-21,2
REC_00894,Wakad,Diarrhea,2025-12-10,2
REC_00895,Wakad,Diarrhea,2026-02-03,2
REC_00896,Viman Nagar,Diarrhea,2025-12-12,5
REC_00897,Wakad,Diarrhea,2026-02-14,4
REC_00898,Kalyani Nagar,Typhoid,2026-01-09,3
REC_00899,Hingne Khurd,Cholera,2026-01-17,3
REC_00900,Baner,Diarrhea,2025-12-14,2
REC_00901,Wakad,Cholera,2026-01-24,2
REC_00902,Viman Nagar,Diarrhea,2026-01-22,3
REC_00903,Kalyani Nagar,Diarrhea,2025-12-30,0
REC_00904,Hingne Khurd,Diarrhea,2026-01-29,2
REC_00905,Kothrud,Dengue,2026-01-26,3
REC_00906,Kothrud,Dengue,2026-02-24,4
REC_00907,Hingne Khurd,Dengue,2026-01-28,4
REC_00908,Kalyani Nagar,Diarrhea,2026-01-21,1
REC_00909,Viman Nagar,Malaria,2026-02-23,1
REC_00910,Hingne Khurd,Diarrhea,2026-01-29,3
REC_00911,Baner,Cholera,2026-02-17,2
REC_00912,Baner,Malaria,2026-01-10,3
REC_00913,Kothrud,Diarrhea,2025-12-28,7
REC_00914,Wakad,Dengue,2026-02-21,3
REC_00915,Viman Nagar,Dengue,2025-12-26,0
REC_00916,Kothrud,Diarrhea,2026-01-12,2
REC_00917,Wakad,Diarrhea,2025-12-04,6
REC_00918,Wakad,Diarrhea,2026-01-20,4
REC_00919,Koregaon Park,Dengue,2026-01-21,1
REC_00920,Baner,Diarrhea,2026-01-20,1
REC_00921,Kalyani Nagar,Dengue,2026-01-06,1
REC_00922,Shivajinagar,Dengue,2026-01-12,2
REC_00923,Kalyani Nagar,Dengue,2026-01-21,5
REC_00924,Shivajinagar,Dengue,2025-12-01,2
REC_00925,Hingne Khurd,Malaria,2026-01-22,2
REC_00926,Baner,Dengue,2026-02-21,4
REC_00927,Wakad,Cholera,2026-02-14,3
REC_00928,Viman Nagar,Malaria,2026-02-27,1
REC_00929,Shivajinagar,Dengue,2026-01-03,2
REC_00930,Kalyani Nagar,Dengue,2026-01-14,5
REC_00931,Wakad,Diarrhea,2026-02-09,5
REC_00932,Shivajinagar,Dengue,2026-02-16,5
REC_00933,Shivajinagar,Typhoid,2026-01-23,2
REC_00934,Koregaon Park,Cholera,2026-02-09,2
REC_00935,Shivajinagar,Dengue,2025-12-10,5
REC_00936,Viman Nagar,Diarrhea,2025-12-28,4
REC_00937,Baner,Dengue,2026-02-06,5
REC_00938,Viman Nagar,Diarrhea,2026-01-31,3
REC_00939,Kothrud,Diarrhea,2026-01-15,2
REC_00940,Wakad,Dengue,2025-12-06,1
REC_00941,Baner,Dengue,2026-02-01,2
REC_00942,Koregaon Park,Diarrhea,2026-02-19,5
REC_00943,Baner,Diarrhea,2026-02-01,2
REC_00944,Baner,Dengue,2025-12-11,1
REC_00945,Kalyani Nagar,Diarrhea,2025-12-11,4
REC_00946,Baner,Diarrhea,2026-01-04,6
REC_00947,Koregaon Park,Typhoid,2025-12-28,6
REC_00948,Viman Nagar,Dengue,2025-12-10,4
REC_00949,Baner,Diarrhea,2026-01-21,4
REC_00950,Hingne Khurd,Diarrhea,2026-02-07,3
REC_00951,Wakad,Dengue,2026-02-22,2
REC_00952,Baner,Diarrhea,2026-02-11,1
REC_00953,Wakad,Diarrhea,2026-01-15,2
REC_00954,Hingne Khurd,Cholera,2026-01-01,2
REC_00955,Hingne Khurd,Dengue,2026-02-18,2
REC_00956,Wakad,Diarrhea,2026-02-04,5
REC_00957,Shivajinagar,Malaria,2026-01-11,2
REC_00958,Kothrud,Cholera,2025-12-17,4
REC_00959,Kalyani Nagar,Malaria,2026-02-11,5
REC_00960,Shivajinagar,Cholera,2026-01-21,1
REC_00961,Shivajinagar,Cholera,2026-01-07,2
REC_00962,Viman Nagar,Dengue,2026-02-09,5
REC_00963,Kalyani Nagar,Typhoid,2026-01-02,1
REC_00964,Kalyani Nagar,Cholera,2026-01-05,6
REC_00965,Shivajinagar,Dengue,2026-01-09,1
REC_00966,Baner,Diarrhea,2026-01-17,2
REC_00967,Viman Nagar,Diarrhea,2025-12-09,8
REC_00968,Viman Nagar,Dengue,2026-01-08,6
REC_00969,Hingne Khurd,Dengue,2025-12-17,1
REC_00970,Koregaon Park,Dengue,2025-12-24,1
REC_00971,Kalyani Nagar,Dengue,2026-01-09,5
REC_00972,Shivajinagar,Diarrhea,2026-01-04,4
REC_00973,Hingne Khurd,Dengue,2025-12-01,4
REC_00974,Wakad,Typhoid,2026-02-20,1
REC_00975,Kothrud,Diarrhea,2026-02-11,1
REC_00976,Koregaon Park,Dengue,2026-01-17,4
REC_00977,Koregaon Park,Diarrhea,2026-02-04,4
REC_00978,Koregaon Park,Diarrhea,2026-01-21,0
REC_00979,Viman Nagar,Cholera,2025-12-18,2
REC_00980,Wakad,Dengue,2025-12-25,0
REC_00981,Koregaon Park,Dengue,2026-01-22,3
REC_00982,Wakad,Cholera,2026-01-19,2
REC_00983,Baner,Cholera,2025-12-24,2
REC_00984,Koregaon Park,Diarrhea,2025-12-16,2
REC_00985,Kothrud,Diarrhea,2026-02-11,5
REC_00986,Wakad,Dengue,2026-01-29,6
REC_00987,Wakad,Diarrhea,2026-01-14,2
REC_00988,Kothrud,Dengue,2026-01-23,5
REC_00989,Koregaon Park,Dengue,2026-01-18,5
REC_00990,Kothrud,Typhoid,2026-02-12,6
REC_00991,Wakad,Dengue,2025-12-10,3
REC_00992,Kothrud,Diarrhea,2025-12-11,1
REC_00993,Wakad,Cholera,2026-01-08,3
REC_00994,Wakad,Dengue,2026-01-16,0
